0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,labels
-395.9349365234375,80.15613555908203,47.70900344848633,58.981082916259766,21.84021759033203,-5.417348384857178,-3.7195324897766113,14.676605224609375,11.718348503112793,-1.3584446907043457,-1.568864345550537,-2.3341639041900635,-8.97642707824707,-5.119126319885254,-1.4162287712097168,3.7098965644836426,1.7127875089645386,1.387109398841858,-6.426266670227051,3.791755437850952,-2.2720210552215576,-2.9222798347473145,-7.554719924926758,1.322825312614441,-4.215702533721924,2.4682445526123047,-4.012167930603027,1.0936816930770874,-6.471516132354736,-5.275504112243652,-7.304659366607666,-6.378033638000488,-3.6746323108673096,-2.582270622253418,-1.9588059186935425,-3.017693519592285,-4.334359169006348,-3.6207942962646484,-3.289241075515747,surprise
-420.8384094238281,73.52734375,46.79536056518555,56.77527618408203,21.48433494567871,-5.109067440032959,-3.047057867050171,13.646012306213379,11.311708450317383,-1.4239466190338135,-2.569296360015869,-2.6724438667297363,-8.434707641601562,-5.3142547607421875,-0.7824661135673523,2.80497670173645,1.4280288219451904,0.8493863344192505,-5.129837989807129,3.0160574913024902,-2.085966110229492,-3.179961919784546,-7.3196024894714355,1.014374017715454,-4.337157249450684,2.080721855163574,-3.9784462451934814,0.8504419922828674,-6.237509250640869,-4.633950710296631,-7.128966331481934,-6.393487453460693,-3.8269617557525635,-2.5862984657287598,-2.1794474124908447,-2.734835624694824,-4.183132648468018,-3.993772029876709,-3.512584686279297,surprise
-421.0356140136719,77.74105834960938,46.843116760253906,58.60895919799805,22.583454132080078,-5.137613773345947,-3.5072438716888428,13.935409545898438,10.73255729675293,-2.0711042881011963,-2.0606894493103027,-1.8395061492919922,-7.855218410491943,-5.077646732330322,-0.9850049018859863,3.189422369003296,0.8079801797866821,-0.11897113174200058,-6.082512378692627,4.068334579467773,-0.706662654876709,-2.100268602371216,-7.22645378112793,1.4211246967315674,-4.625855922698975,2.885153293609619,-3.940176010131836,0.5860243439674377,-6.186708450317383,-4.3828887939453125,-7.486628532409668,-6.676054000854492,-4.0198974609375,-2.672473192214966,-2.3804068565368652,-2.8122992515563965,-3.231036424636841,-2.687757730484009,-2.3023736476898193,surprise
-426.1023864746094,80.78530883789062,48.86153793334961,56.39823913574219,18.193641662597656,-7.454220294952393,0.22477483749389648,16.640439987182617,9.901409149169922,-4.266724586486816,-3.9046709537506104,-6.858819484710693,-8.053678512573242,-3.0404889583587646,2.54010272026062,2.6161608695983887,1.1113290786743164,-4.625263214111328,-3.6307497024536133,2.491799831390381,-4.223724842071533,-5.532306671142578,-3.2398037910461426,1.4306745529174805,-2.854708671569824,1.1768488883972168,-4.415376663208008,-0.9690064787864685,-11.069743156433105,-5.121074676513672,-8.718500137329102,-2.235257625579834,-3.810023784637451,-1.0596439838409424,-4.401865005493164,-2.075265645980835,-3.3162243366241455,-0.5318232774734497,-0.8260493874549866,surprise
-395.78143310546875,79.87700653076172,47.73548889160156,58.914039611816406,21.952381134033203,-5.433638572692871,-3.6807031631469727,14.775969505310059,11.733254432678223,-1.2799187898635864,-1.6855581998825073,-2.3439157009124756,-8.946427345275879,-5.055317401885986,-1.4766165018081665,3.8688433170318604,1.7621575593948364,1.457679271697998,-6.34468412399292,3.8333401679992676,-2.3691654205322266,-2.9696106910705566,-7.698172569274902,1.220919132232666,-4.248016834259033,2.554804801940918,-4.0158867835998535,1.0912119150161743,-6.511349201202393,-5.203513145446777,-7.30914831161499,-6.518420696258545,-3.683234930038452,-2.6188313961029053,-2.0419375896453857,-3.0214314460754395,-4.232484340667725,-3.5442538261413574,-3.2685229778289795,surprise
-187.7015838623047,62.86411666870117,26.60112190246582,12.438251495361328,4.606241226196289,-5.102819442749023,-6.263424396514893,-1.2196800708770752,-5.496671199798584,3.224815607070923,-7.108682632446289,3.974623680114746,-2.559081554412842,2.6794707775115967,-4.580369472503662,-2.541088342666626,-5.718408107757568,-3.120317220687866,-3.886202573776245,0.5485222339630127,-0.1974031776189804,3.044783592224121,-4.921596050262451,2.3884785175323486,-2.847649097442627,2.3818633556365967,0.3801647424697876,2.450532913208008,-2.7216734886169434,1.0124567747116089,-3.8166303634643555,1.0813727378845215,-5.070518970489502,-1.6443856954574585,-7.933750629425049,-2.729691982269287,-4.328179359436035,-1.0688084363937378,-3.5696613788604736,surprise
-222.3726348876953,60.52235794067383,27.228839874267578,12.073568344116211,4.656160831451416,-5.621470928192139,-6.676734924316406,-1.0734449625015259,-4.834415435791016,3.3508875370025635,-6.902223110198975,4.699334621429443,-3.0443153381347656,2.171964168548584,-5.397747039794922,-2.3818297386169434,-5.761305332183838,-3.4860918521881104,-4.567351341247559,-0.20216894149780273,-0.29540714621543884,3.006378650665283,-4.591924667358398,2.1378414630889893,-3.408316135406494,1.9546185731887817,0.5738967061042786,2.943077564239502,-2.012190341949463,1.3365706205368042,-3.8133544921875,1.0236672163009644,-5.886937618255615,-2.3471829891204834,-8.485397338867188,-2.8237054347991943,-4.589297771453857,-1.3838741779327393,-3.8805129528045654,surprise
-218.79739379882812,62.833984375,28.490026473999023,11.785325050354004,3.729377031326294,-6.422958850860596,-6.996629238128662,-1.8638737201690674,-5.491594314575195,3.823998212814331,-7.1480865478515625,4.884695053100586,-1.8185956478118896,3.9758524894714355,-4.393866539001465,-2.6649951934814453,-6.707043647766113,-3.0434980392456055,-4.625095844268799,0.2629624605178833,0.19796182215213776,3.0490992069244385,-4.924279689788818,1.800520420074463,-3.526958703994751,2.2887637615203857,0.7829806208610535,2.4241833686828613,-2.98215913772583,0.3447454273700714,-4.5374226570129395,0.6920886635780334,-4.863803863525391,-1.4497319459915161,-8.263044357299805,-2.7754194736480713,-5.439806938171387,-1.3326141834259033,-3.5614075660705566,surprise
-219.3827362060547,63.377384185791016,27.04903221130371,10.489543914794922,2.6982531547546387,-7.3100152015686035,-5.146923065185547,-2.021930694580078,-3.5300095081329346,2.158890962600708,-6.23548698425293,5.117586135864258,-3.5321946144104004,2.6624441146850586,-6.811049461364746,-4.7176432609558105,-7.998271942138672,-2.8701977729797363,-2.3986093997955322,1.0884747505187988,0.4772905111312866,-0.7595817446708679,-3.454960823059082,2.320448637008667,-2.1815578937530518,4.292932510375977,-1.1658446788787842,-0.5508816838264465,-2.9211864471435547,0.31906020641326904,-3.112999200820923,-1.849394679069519,-7.293218612670898,-4.19264554977417,-7.029425621032715,0.10575289279222488,-3.8147518634796143,-0.39012661576271057,-5.205249309539795,surprise
-187.23046875,63.29502868652344,26.468833923339844,12.126531600952148,4.518340110778809,-5.083026885986328,-6.231923580169678,-1.1374975442886353,-5.532186031341553,3.097684860229492,-7.27077054977417,3.978627920150757,-2.495408058166504,2.790675163269043,-4.416118144989014,-2.4832544326782227,-5.681616306304932,-3.166816473007202,-3.80940842628479,0.6060812473297119,-0.023395821452140808,3.026564598083496,-4.856715679168701,2.4130308628082275,-2.7990896701812744,2.340437173843384,0.38663116097450256,2.3575680255889893,-2.6989285945892334,0.9589897394180298,-3.6947367191314697,1.0638372898101807,-5.119442462921143,-1.6972097158432007,-7.908315181732178,-2.6799662113189697,-4.262454032897949,-1.0584145784378052,-3.5288686752319336,surprise
-196.90087890625,35.453365325927734,-40.14027404785156,13.035785675048828,-16.844675064086914,-13.13277530670166,-27.328861236572266,2.874241352081299,-20.865453720092773,-4.782499313354492,-6.683006763458252,-0.924829363822937,2.6185712814331055,-2.116715669631958,-12.097832679748535,1.635896921157837,-7.213057994842529,-5.500626087188721,-7.239577293395996,-3.255936861038208,6.162042140960693,12.699118614196777,6.566241264343262,12.226729393005371,3.369349479675293,7.080228328704834,-1.2188222408294678,4.624881744384766,-2.2672762870788574,0.8425076603889465,-7.379825592041016,3.4490723609924316,-3.645242214202881,-3.883971691131592,-6.562007427215576,-8.029637336730957,-5.634542465209961,-0.48747190833091736,-6.469244480133057,surprise
-224.75540161132812,33.43288803100586,-43.20587921142578,13.391572952270508,-17.203214645385742,-14.210823059082031,-28.27853012084961,2.835888147354126,-21.377859115600586,-5.452007293701172,-7.583507061004639,-1.768672227859497,1.9015570878982544,-1.9195990562438965,-12.40477180480957,1.2599806785583496,-7.669447898864746,-5.418194770812988,-7.601836204528809,-3.4410035610198975,6.6550822257995605,13.095516204833984,6.798361301422119,12.534219741821289,3.8487460613250732,6.7480974197387695,-1.42242431640625,4.808935165405273,-2.679863691329956,0.528626561164856,-7.730711460113525,3.066160202026367,-3.5602304935455322,-4.2665557861328125,-6.4587883949279785,-8.230525016784668,-5.2337799072265625,-0.5387368202209473,-6.847401142120361,surprise
-213.52816772460938,36.992435455322266,-44.48981475830078,13.836020469665527,-16.28086280822754,-14.801680564880371,-29.387235641479492,3.0021519660949707,-22.22848129272461,-5.830971717834473,-7.4514923095703125,-1.0452193021774292,2.5608808994293213,-0.8863020539283752,-12.178582191467285,1.28508722782135,-7.3175153732299805,-5.269443511962891,-7.706840515136719,-2.6620075702667236,7.897566795349121,13.999898910522461,7.60658073425293,13.596245765686035,4.0136213302612305,6.651193141937256,-1.9437880516052246,4.150853157043457,-2.4713926315307617,-0.028573354706168175,-7.690323829650879,2.4331302642822266,-3.471282720565796,-3.3970232009887695,-6.667806148529053,-8.375457763671875,-4.881073474884033,-0.32889387011528015,-6.494957447052002,surprise
-220.48170471191406,28.582433700561523,-42.82872009277344,10.21022891998291,-18.591854095458984,-18.66187286376953,-25.540525436401367,1.7054879665374756,-21.96316146850586,-1.806079387664795,-6.502165794372559,1.7034049034118652,2.1455914974212646,-6.025414943695068,-9.24268627166748,2.437220811843872,-9.598119735717773,-4.763060569763184,-6.1155171394348145,2.9746203422546387,11.772074699401855,10.64903736114502,7.958709716796875,7.481223106384277,0.5909283757209778,1.31784987449646,-2.3738627433776855,1.1898844242095947,-4.924793243408203,-2.277587652206421,-5.423635959625244,2.4477643966674805,-9.088728904724121,-2.9335317611694336,-8.973660469055176,-2.7690181732177734,-2.3011083602905273,-3.9876317977905273,-6.098171710968018,surprise
-196.15216064453125,36.437679290771484,-39.21489334106445,13.5020751953125,-16.51640510559082,-12.946846961975098,-27.398632049560547,3.081897258758545,-20.817930221557617,-4.7923407554626465,-6.998361587524414,-1.4070005416870117,2.365577459335327,-1.873741626739502,-11.94972038269043,1.8120269775390625,-7.092330455780029,-5.362064361572266,-6.887676239013672,-3.0765364170074463,6.02638053894043,12.461138725280762,6.478431224822998,12.17391586303711,3.328958511352539,6.953900337219238,-1.2170488834381104,4.615015506744385,-2.380272388458252,0.8515124917030334,-7.294821739196777,3.373154878616333,-3.732316732406616,-3.8519272804260254,-6.620788097381592,-7.933908939361572,-5.643163681030273,-0.5475163459777832,-6.445000648498535,surprise
-246.36907958984375,142.78953552246094,-27.819658279418945,5.296945571899414,-12.222363471984863,9.232451438903809,-13.053503036499023,-1.6145683526992798,3.2137625217437744,1.73527193069458,3.278393268585205,0.023063721135258675,-6.662282466888428,-2.502410650253296,-0.038427047431468964,-2.208972692489624,-14.845507621765137,-0.3851976990699768,-0.9473006129264832,0.6826767921447754,-4.221421241760254,-1.256371259689331,-4.734184741973877,1.6825227737426758,-5.931434154510498,1.155794620513916,-4.654311180114746,-3.318986415863037,-5.864974498748779,-2.3648548126220703,-1.1596509218215942,-0.6810047030448914,-5.786947250366211,-1.095094084739685,-5.626244068145752,-1.4602383375167847,-5.356123924255371,-2.4482336044311523,-5.0755743980407715,surprise
-278.8995361328125,140.55577087402344,-27.07591438293457,3.822784423828125,-11.762399673461914,9.157086372375488,-13.836310386657715,-2.1288974285125732,3.727684497833252,0.9369015097618103,3.3208889961242676,-0.9102270007133484,-7.393674373626709,-2.955634832382202,0.25623852014541626,-1.8060481548309326,-14.481677055358887,0.10956345498561859,-1.1307704448699951,0.43289655447006226,-4.044082164764404,-1.9912370443344116,-4.992900371551514,1.2490761280059814,-6.370718479156494,0.8408050537109375,-4.179956436157227,-2.9733097553253174,-6.0746331214904785,-2.575165271759033,-1.2777442932128906,-0.8661835193634033,-6.208611965179443,-1.702209234237671,-6.042160987854004,-1.4091547727584839,-5.2463579177856445,-2.5818357467651367,-4.719552993774414,surprise
-275.6583251953125,143.57907104492188,-26.74340057373047,4.12636137008667,-12.374300956726074,10.244397163391113,-14.026710510253906,-1.3063243627548218,2.716198444366455,1.207015872001648,2.6471798419952393,-0.1923726201057434,-6.947673320770264,-1.8013510704040527,-0.294658362865448,-2.9542319774627686,-16.77562713623047,-0.9125336408615112,-1.178117036819458,1.5474506616592407,-3.7797696590423584,-1.3102731704711914,-5.319215774536133,1.4994029998779297,-6.353024005889893,0.05164740979671478,-5.147600173950195,-3.0085902214050293,-5.796651840209961,-2.0738420486450195,-2.033891201019287,-0.8413005471229553,-5.836406230926514,-0.6227148175239563,-5.845560550689697,-1.387972354888916,-5.421767234802246,-2.747492551803589,-5.438468933105469,surprise
-271.6733703613281,138.83937072753906,-27.575450897216797,2.0011632442474365,-9.992918014526367,8.465712547302246,-13.02003002166748,1.6170713901519775,5.783117771148682,2.1615490913391113,4.792018890380859,-4.252079963684082,-6.445007801055908,-2.2527549266815186,1.4097341299057007,-7.746119022369385,-11.819738388061523,2.793677806854248,-0.42331254482269287,-1.2109878063201904,-5.048594951629639,-3.3080976009368896,-1.8218783140182495,0.08889631181955338,-4.966559410095215,-1.3935456275939941,-8.245726585388184,-3.6167402267456055,-4.993590831756592,0.859670877456665,-2.7262487411499023,-5.1628804206848145,-5.564667224884033,-2.3873302936553955,-4.22236442565918,-0.6858830451965332,-4.53285026550293,-1.694132924079895,-3.1488568782806396,surprise
-246.16702270507812,142.94911193847656,-27.816686630249023,5.279221534729004,-12.258796691894531,9.23915958404541,-13.122381210327148,-1.6390302181243896,3.191568613052368,1.6716349124908447,3.2923736572265625,0.009312126785516739,-6.678996562957764,-2.524066686630249,0.027242012321949005,-2.145418643951416,-14.86644458770752,-0.3057745397090912,-0.9174423813819885,0.7412081360816956,-4.177737712860107,-1.195334792137146,-4.717650413513184,1.6574151515960693,-5.971923351287842,1.1272720098495483,-4.589640140533447,-3.3048694133758545,-5.884317874908447,-2.345674514770508,-1.1310714483261108,-0.687290608882904,-5.78568172454834,-1.0599833726882935,-5.631469249725342,-1.4359896183013916,-5.301620006561279,-2.4124176502227783,-5.086252689361572,surprise
-278.63189697265625,142.05087280273438,-44.54830551147461,12.425965309143066,-18.457639694213867,7.4911274909973145,-8.164571762084961,3.491305351257324,-15.414466857910156,1.7393437623977661,-7.12861967086792,5.080207824707031,-7.387624263763428,-2.1711761951446533,-3.9582202434539795,-2.7305355072021484,-3.177396774291992,-0.3880390226840973,-3.519619941711426,-0.3877667784690857,-3.5318970680236816,-0.42080894112586975,-2.181119918823242,4.47299337387085,0.983522891998291,1.7349406480789185,-1.3720839023590088,0.8912941813468933,-1.550066590309143,0.8226288557052612,-4.1421613693237305,-3.1907787322998047,-5.0798234939575195,-0.34191855788230896,-2.961867094039917,-2.810249090194702,-3.996460199356079,-1.8654218912124634,-4.684078216552734,surprise
-315.1185302734375,141.6511688232422,-43.97110366821289,13.105314254760742,-17.532615661621094,7.550356864929199,-7.607721328735352,3.827033281326294,-15.549713134765625,1.3639286756515503,-7.39122200012207,4.816086769104004,-7.3815741539001465,-2.3379032611846924,-3.831960439682007,-2.6900715827941895,-2.5564162731170654,-0.5182923078536987,-3.613374948501587,-0.5912336111068726,-3.613635778427124,-0.44366785883903503,-2.576531171798706,4.0572896003723145,1.658167839050293,2.740598678588867,-1.313734769821167,0.21002252399921417,-1.6501507759094238,1.3119022846221924,-3.994781732559204,-3.826925277709961,-5.092959403991699,-0.2571667730808258,-3.0949881076812744,-2.9618914127349854,-4.435739994049072,-2.7144405841827393,-4.812435626983643,surprise
-314.4537658691406,142.578369140625,-44.63705825805664,10.816845893859863,-19.18632698059082,6.479151248931885,-8.121936798095703,3.614001989364624,-16.318828582763672,0.9666418433189392,-7.121672630310059,4.689621448516846,-8.143268585205078,-2.8875181674957275,-4.686905860900879,-3.5794193744659424,-2.5598056316375732,-1.4418991804122925,-4.427423000335693,-1.0099883079528809,-4.158300399780273,-0.6475861668586731,-2.195878744125366,4.541367530822754,1.6717596054077148,2.168593168258667,-1.097967505455017,-0.0750681534409523,-2.135864734649658,0.1547137349843979,-4.775732040405273,-4.099009990692139,-5.871419429779053,-1.960296869277954,-3.4216761589050293,-3.43701434135437,-3.8671858310699463,-1.9861785173416138,-5.032757759094238,surprise
-310.972900390625,134.4977569580078,-45.853275299072266,9.15915584564209,-19.359268188476562,5.9205217361450195,-7.969006538391113,0.9227419495582581,-15.6696195602417,2.5397584438323975,-5.632853031158447,5.826601505279541,-9.645763397216797,-1.0023225545883179,-5.256284236907959,-1.6068313121795654,-2.879371166229248,0.5861517786979675,-2.2044081687927246,-0.3153875768184662,-3.829516649246216,-0.13073918223381042,-0.15498532354831696,4.5766472816467285,-1.6912480592727661,-0.613402247428894,-2.4545459747314453,0.6057026982307434,-3.067059278488159,-2.7189440727233887,-7.432929039001465,-2.380913734436035,-2.917078733444214,-1.30535089969635,-5.921056747436523,-2.479844093322754,-4.04164457321167,-3.1169822216033936,-7.115686416625977,surprise
-276.75238037109375,142.37583923339844,-44.23670196533203,11.471016883850098,-18.117843627929688,6.986581802368164,-7.639687538146973,3.0185515880584717,-15.407024383544922,1.4315972328186035,-6.9968390464782715,4.76797342300415,-7.414656639099121,-2.347043037414551,-3.9199931621551514,-2.9530413150787354,-3.254258155822754,-0.5657976269721985,-3.3880927562713623,-0.3542277216911316,-3.2566332817077637,-0.5280135869979858,-2.0137553215026855,4.539789199829102,1.180829644203186,1.6731586456298828,-1.4124813079833984,0.6867482662200928,-1.3964524269104004,0.7609403729438782,-4.078014850616455,-3.5199952125549316,-5.139485836029053,-0.5802813768386841,-2.7659525871276855,-2.8583009243011475,-3.803600311279297,-2.156590461730957,-4.6454901695251465,surprise
-306.466552734375,86.33322143554688,-11.233726501464844,22.16928482055664,-4.501994609832764,3.850245714187622,-1.5616745948791504,3.4491403102874756,-8.896031379699707,6.136190891265869,1.8682806491851807,-3.1771748065948486,1.428963541984558,-1.0098563432693481,-1.0525985956192017,5.0871758460998535,-8.818511009216309,-0.5340777635574341,-2.97656512260437,-2.0924501419067383,-9.063187599182129,0.6332458257675171,-7.471965312957764,-1.3509081602096558,-7.712381362915039,-1.1483805179595947,-4.514951705932617,1.9998756647109985,-1.0646560192108154,5.411059379577637,3.329648733139038,2.052157163619995,-0.7488518357276917,-0.9752583503723145,-1.8893102407455444,0.31620174646377563,-1.3679702281951904,-2.158172845840454,-1.533110499382019,surprise
-342.7658386230469,84.99905395507812,-11.99177360534668,21.394338607788086,-6.333341598510742,3.0859375,-2.148280620574951,3.7339389324188232,-9.153731346130371,5.613986492156982,1.2170921564102173,-3.45023775100708,1.3311922550201416,-1.2057442665100098,-1.7025301456451416,4.3264570236206055,-9.315286636352539,-0.17225335538387299,-3.032520055770874,-2.0679421424865723,-8.894331932067871,0.7534565329551697,-8.07710075378418,-1.6409227848052979,-7.8295183181762695,-0.981529951095581,-4.7457404136657715,1.972773790359497,-1.4257760047912598,5.350203990936279,3.5203115940093994,2.5170481204986572,-0.6311150193214417,-0.825187087059021,-2.4805424213409424,-0.06168697401881218,-1.5426887273788452,-2.019158363342285,-1.2748969793319702,surprise
-339.3114318847656,89.25509643554688,-12.491332054138184,20.92619514465332,-7.6532487869262695,3.901998519897461,-3.610988140106201,3.1064066886901855,-10.730592727661133,6.102846145629883,1.1847004890441895,-2.465762138366699,2.241244316101074,-1.5275598764419556,-2.1517693996429443,4.883140563964844,-9.061332702636719,0.7933332920074463,-3.7217650413513184,-1.3397507667541504,-9.066349029541016,1.1821075677871704,-7.609790802001953,-1.4005789756774902,-8.173538208007812,-0.938230574131012,-4.680470943450928,2.0890750885009766,-2.266270637512207,5.21309232711792,3.1514410972595215,3.1223554611206055,-0.805916428565979,-0.819599449634552,-1.55631422996521,0.05699640139937401,-2.128828763961792,-1.9660539627075195,-1.2540342807769775,surprise
